Stop Name,Mode,Day Of Week,Line Id,Avg. Delay Seconds
RITTWEGER,T,Tuesday,51,105.112863071
RITTWEGER,T,Wednesday,51,101.176536313
RITTWEGER,T,Thursday,51,102.754847645
RITTWEGER,T,Friday,51,96.881685575
RITTWEGER,T,Saturday,51,157.074427481
RIVE DROITE,B,Sunday,58,249.339130435
RIVE DROITE,B,Monday,58,148.524475524
RIVE DROITE,B,Tuesday,58,149.445945946
RIVE DROITE,B,Wednesday,58,136.464788732
RIVE DROITE,B,Thursday,58,135.371621622
RIVE DROITE,B,Friday,58,110.383233533
RIVE DROITE,B,Saturday,58,216.248366013
RIVE GAUCHE,B,Monday,57,166.469387755
RIVE GAUCHE,B,Tuesday,57,184.494652406
RIVE GAUCHE,B,Wednesday,57,173.130801688
RIVE GAUCHE,B,Thursday,57,147.577777778
RIVE GAUCHE,B,Friday,57,175.116751269
ROBIANO,T,Sunday,25,157.197674419
ROBIANO,T,Monday,25,76.542056075
ROBIANO,T,Tuesday,25,88.4
ROBIANO,T,Wednesday,25,60.479674797
ROBIANO,T,Thursday,25,68.4
ROBIANO,T,Friday,25,65.567567568
ROBIANO,T,Saturday,25,120.258426966
ROCHEFORT,B,Sunday,48,171.965147453
ROCHEFORT,B,Monday,48,112.580255205
ROCHEFORT,B,Tuesday,48,126.255438596
ROCHEFORT,B,Wednesday,48,128.617805755
ROCHEFORT,B,Thursday,48,111.675675676
ROCHEFORT,B,Friday,48,119.834337349
ROCHEFORT,B,Saturday,48,204.232142857
ROCHEFORT,T,Sunday,97,225.359813084
ROCHEFORT,T,Monday,97,107.018115942
ROCHEFORT,T,Tuesday,97,102.997633136
ROCHEFORT,T,Wednesday,97,92.401305057
ROCHEFORT,T,Thursday,97,92.117647059
ROCHEFORT,T,Friday,97,89.843434343
ROCHEFORT,T,Saturday,97,194.901486989
RODIN,B,Sunday,95,151.774066798
RODIN,B,Monday,95,88.914446003
RODIN,B,Tuesday,95,91.823977165
RODIN,B,Wednesday,95,85.933422104
RODIN,B,Thursday,95,79.317518248
RODIN,B,Friday,95,80.434869739
RODIN,B,Saturday,95,148.837890625
RODTS,T,Sunday,82,167.556435644
RODTS,T,Monday,82,87.985130112
RODTS,T,Tuesday,82,106.303886926
RODTS,T,Wednesday,82,95.389697648
RODTS,T,Thursday,82,94.003472222
RODTS,T,Friday,82,93.338624339
RODTS,T,Saturday,82,142.849445325
ROFFIAEN,T,Sunday,7,210.430205950
ROFFIAEN,T,Monday,25,148.636363636
ROFFIAEN,T,Monday,7,82.761003521
ROFFIAEN,T,Tuesday,25,44.8
ROFFIAEN,T,Tuesday,7,85.139013453
ROFFIAEN,T,Wednesday,7,73.992638037
ROFFIAEN,T,Thursday,25,42
ROFFIAEN,T,Thursday,7,82.213385063
ROFFIAEN,T,Friday,7,79.693498452
ROFFIAEN,T,Saturday,25,109.444444444
ROFFIAEN,T,Saturday,7,148.440839695
ROGIER,B,Sunday,88,245.358098068
ROGIER,B,Sunday,61,231.495192308
ROGIER,B,Sunday,58,314.573076923
ROGIER,B,Monday,88,137.573420837
ROGIER,B,Monday,61,126.974082073
ROGIER,B,Monday,58,135.400914634
ROGIER,B,Tuesday,88,162.552060738
ROGIER,B,Tuesday,61,113.330415755
ROGIER,B,Tuesday,58,127.981944444
ROGIER,B,Wednesday,88,134.764240506
ROGIER,B,Wednesday,61,113.899408284
ROGIER,B,Wednesday,58,109.616702355
ROGIER,B,Thursday,88,143.588839941
ROGIER,B,Thursday,61,104.517948718
ROGIER,B,Thursday,58,110.104377104
ROGIER,B,Friday,88,136.835883171
ROGIER,B,Friday,61,102.995145631
ROGIER,B,Friday,58,129.870229008
ROGIER,B,Saturday,88,213.503503504
ROGIER,B,Saturday,61,193.777777778
ROGIER,B,Saturday,58,313.262536873
ROGIER,M,Sunday,6,193.944237918
ROGIER,M,Sunday,2,138.418581419
ROGIER,M,Monday,6,165.927519151
ROGIER,M,Monday,2,112.399506782
ROGIER,M,Tuesday,6,166.293144208
ROGIER,M,Tuesday,2,117.713664596
ROGIER,M,Wednesday,6,103.987854251
ROGIER,M,Wednesday,2,104.027619821
ROGIER,M,Thursday,6,103.727803738
ROGIER,M,Thursday,2,99.220645161
ROGIER,M,Friday,6,92.352095808
ROGIER,M,Friday,2,91.380636605
ROGIER,T,Sunday,55,153.25
ROGIER,T,Sunday,25,139.888888889
ROGIER,T,Sunday,4,167.789370079
ROGIER,T,Sunday,3,167.375354108
ROGIER,T,Monday,55,51
ROGIER,T,Monday,25,69.983606557
ROGIER,T,Monday,4,95.921428571
ROGIER,T,Monday,3,93.132008517
ROGIER,T,Tuesday,55,24.916666667
ROGIER,T,Tuesday,25,66.4375
ROGIER,T,Tuesday,4,107.028543307
ROGIER,T,Tuesday,3,96.166110184
ROGIER,T,Wednesday,55,76.2
ROGIER,T,Wednesday,25,61.052631579
ROGIER,T,Wednesday,4,108.664440735
ROGIER,T,Wednesday,3,84.183238636
ROGIER,T,Thursday,55,39.857142857
ROGIER,T,Thursday,25,68
ROGIER,T,Thursday,4,91.037401575
ROGIER,T,Thursday,3,79.553971487
ROGIER,T,Friday,55,83.166666667
ROGIER,T,Friday,25,52.488372093
ROGIER,T,Friday,4,80.153110048
ROGIER,T,Friday,3,86.987447699
ROGIER,T,Saturday,55,102.4
ROGIER,T,Saturday,25,78.636363636
ROGIER,T,Saturday,4,147.051383399
ROGIER,T,Saturday,3,138.195227766
ROI BAUDOUIN,B,Sunday,83,198.053435115
ROI BAUDOUIN,B,Sunday,14,186.238297872
ROI BAUDOUIN,B,Monday,83,138.585152838
ROI BAUDOUIN,B,Monday,14,144.576652602
ROI BAUDOUIN,B,Tuesday,83,159.296352584
ROI BAUDOUIN,B,Tuesday,14,133.577712610
ROI BAUDOUIN,B,Wednesday,83,143.717889908
ROI BAUDOUIN,B,Wednesday,14,124.444954128
ROI BAUDOUIN,B,Thursday,83,131.928327645
ROI BAUDOUIN,B,Thursday,14,137.015197568
ROI BAUDOUIN,B,Friday,83,123.771428571
ROI BAUDOUIN,B,Friday,14,133.131195335
ROI BAUDOUIN,B,Saturday,83,178.122891566
ROI BAUDOUIN,B,Saturday,14,168.223776224
ROI BAUDOUIN,M,Sunday,6,229.318840580
ROI BAUDOUIN,M,Monday,6,131.019429516
ROI BAUDOUIN,M,Tuesday,6,116.678451983
ROI BAUDOUIN,M,Wednesday,6,78.095857988
ROI BAUDOUIN,M,Thursday,6,74.805066079
ROI BAUDOUIN,M,Friday,6,79.949938950
ROI VAINQUEUR,B,Sunday,36,238.447712418
ROI VAINQUEUR,B,Monday,36,131.825352113
ROI VAINQUEUR,B,Tuesday,36,140.812703583
ROI VAINQUEUR,B,Wednesday,36,127.530398323
ROI VAINQUEUR,B,Thursday,36,117.994475138
ROI VAINQUEUR,B,Friday,36,119.123919308
ROI VAINQUEUR,B,Saturday,36,221.212209302
RONCES,B,Sunday,43,269.165562914
RONCES,B,Monday,43,188.552
RONCES,B,Tuesday,43,193.026315789
RONCES,B,Wednesday,43,187.012711864
RONCES,B,Thursday,43,166.68
RONCES,B,Friday,43,155.630769231
RONCES,B,Saturday,43,207.875518672
ROND-PT SOUVERAIN,T,Sunday,8,188.270270270
ROND-PT SOUVERAIN,T,Monday,8,98.335654596
ROND-PT SOUVERAIN,T,Tuesday,8,107.534303534
ROND-PT SOUVERAIN,T,Wednesday,8,100.552953157
ROND-PT SOUVERAIN,T,Thursday,8,100.800824176
ROND-PT SOUVERAIN,T,Friday,8,91.592319055
ROND-PT SOUVERAIN,T,Saturday,8,176.843704776
ROODEBEEK,B,Sunday,45,201.870262391
ROODEBEEK,B,Sunday,42,126.146341463
ROODEBEEK,B,Sunday,29,208.789727127
ROODEBEEK,B,Monday,45,106.543933054
ROODEBEEK,B,Monday,42,125.315369261
ROODEBEEK,B,Monday,29,106.392005158
ROODEBEEK,B,Tuesday,45,111.250604741
ROODEBEEK,B,Tuesday,42,123.713754647
ROODEBEEK,B,Tuesday,29,112.127688172
ROODEBEEK,B,Wednesday,45,107.755984043
ROODEBEEK,B,Wednesday,42,111.403418803
ROODEBEEK,B,Wednesday,29,103.690305206
ROODEBEEK,B,Thursday,45,97.373456790
ROODEBEEK,B,Thursday,42,107.115511551
ROODEBEEK,B,Thursday,29,106.046153846
ROODEBEEK,B,Friday,45,111.101307190
ROODEBEEK,B,Friday,42,107.597142857
ROODEBEEK,B,Friday,29,100.279239766
ROODEBEEK,B,Saturday,45,191.311881188
ROODEBEEK,B,Saturday,42,134.378980892
ROODEBEEK,B,Saturday,29,201.012484395
ROODEBEEK,M,Sunday,1,152.549638989
ROODEBEEK,M,Monday,1,71.571176471
ROODEBEEK,M,Tuesday,1,84.123914302
ROODEBEEK,M,Wednesday,1,78.148953301
ROODEBEEK,M,Thursday,1,77.442702051
ROODEBEEK,M,Friday,1,80.970387244
ROODEBEEK,T,Sunday,8,210.542831380
ROODEBEEK,T,Monday,8,111.086087990
ROODEBEEK,T,Tuesday,8,128.375945734
ROODEBEEK,T,Wednesday,8,119.743514797
ROODEBEEK,T,Thursday,8,99.371772806
ROODEBEEK,T,Friday,8,104.132645542
ROODEBEEK,T,Saturday,8,207.181126332
ROODENBERG,B,Sunday,72,84.745098039
ROODENBERG,B,Monday,72,101.685483871
ROODENBERG,B,Tuesday,72,134.139130435
ROODENBERG,B,Wednesday,72,80.964285714
ROODENBERG,B,Thursday,72,80.333333333
ROODENBERG,B,Friday,72,93.7
ROODENBERG,B,Saturday,72,153.379310345
ROOSENDAEL,B,Monday,70,328
ROOSENDAEL,B,Tuesday,70,171
ROOSENDAEL,B,Wednesday,70,46.2
ROOSENDAEL,B,Thursday,70,201
ROOSENDAEL,B,Friday,70,91
ROSA PARKS,B,Sunday,66,184.285046729
ROSA PARKS,B,Sunday,65,158.134328358
ROSA PARKS,B,Sunday,63,206.241534989
ROSA PARKS,B,Sunday,29,213.849236641
ROSA PARKS,B,Monday,66,82.389610390
ROSA PARKS,B,Monday,65,93.259174312
ROSA PARKS,B,Monday,63,110.907227616
ROSA PARKS,B,Monday,29,145.463362069
ROSA PARKS,B,Tuesday,66,93.224609375
ROSA PARKS,B,Tuesday,65,115.661399549
ROSA PARKS,B,Tuesday,63,114.755237045
ROSA PARKS,B,Tuesday,29,137.445190157
ROSA PARKS,B,Wednesday,66,88.146341463
ROSA PARKS,B,Wednesday,65,86.904605263
ROSA PARKS,B,Wednesday,63,108.120765832
ROSA PARKS,B,Wednesday,29,126.232116788
ROSA PARKS,B,Thursday,66,86.550660793
ROSA PARKS,B,Thursday,65,90.465863454
ROSA PARKS,B,Thursday,63,107.961832061
ROSA PARKS,B,Thursday,29,126.800804829
ROSA PARKS,B,Friday,66,85.867579909
ROSA PARKS,B,Friday,65,81.236607143
ROSA PARKS,B,Friday,63,106.829545455
ROSA PARKS,B,Friday,29,125.285106383
ROSA PARKS,B,Saturday,66,149.747311828
ROSA PARKS,B,Saturday,65,144.213836478
ROSA PARKS,B,Saturday,63,180.038596491
ROSA PARKS,B,Saturday,29,209.264802632
ROUGE-CLOITRE,B,Sunday,72,91.619047619
ROUGE-CLOITRE,B,Monday,72,122.815217391
ROUGE-CLOITRE,B,Tuesday,72,122.209677419
ROUGE-CLOITRE,B,Wednesday,72,88.642857143
ROUGE-CLOITRE,B,Thursday,72,65.066666667
ROUGE-CLOITRE,B,Friday,72,96.970588235
ROUGE-CLOITRE,B,Saturday,72,143.175438596
ROUPPE,B,Sunday,48,239.125925926
ROUPPE,B,Monday,48,157.075757576
ROUPPE,B,Tuesday,48,178.415512465
ROUPPE,B,Wednesday,48,159.293233083
ROUPPE,B,Thursday,48,156.248868778
ROUPPE,B,Friday,48,145.907894737
ROUPPE,B,Saturday,48,239.011538462
ROYALE,B,Sunday,95,138.282110092
ROYALE,B,Sunday,71,148.883252259
ROYALE,B,Sunday,38,215.190582960
ROYALE,B,Sunday,33,204.456375839
ROYALE,B,Monday,95,76.043819490
ROYALE,B,Monday,71,77.448671696
ROYALE,B,Monday,38,107.595857206
ROYALE,B,Monday,33,218.511784512
ROYALE,B,Tuesday,95,88.730544309
ROYALE,B,Tuesday,71,87.050151464
ROYALE,B,Tuesday,38,120.464839094
ROYALE,B,Tuesday,33,192.427419355
ROYALE,B,Wednesday,95,82.447224394
ROYALE,B,Wednesday,71,83.085325832
ROYALE,B,Wednesday,38,103.147713226
ROYALE,B,Wednesday,33,104.671428571
ROYALE,B,Thursday,95,82.859405941
ROYALE,B,Thursday,71,82.372463768
ROYALE,B,Thursday,38,101.140421264
ROYALE,B,Thursday,33,129.180451128
ROYALE,B,Friday,95,74.891397849
ROYALE,B,Friday,71,77.085308057
ROYALE,B,Friday,38,101.233297985
ROYALE,B,Friday,33,133.495575221
ROYALE,B,Saturday,95,162.016579407
ROYALE,B,Saturday,71,115.512069851
ROYALE,B,Saturday,38,211.785340314
ROYALE,B,Saturday,33,233.242574257
ROYALE,T,Sunday,93,204.385572139
ROYALE,T,Sunday,92,178.672694394
ROYALE,T,Monday,93,88.386861314
ROYALE,T,Monday,92,94.339569691
ROYALE,T,Tuesday,93,74.012415350
ROYALE,T,Tuesday,92,89.971074380
ROYALE,T,Wednesday,93,70.052067381
ROYALE,T,Wednesday,92,72.874497992
ROYALE,T,Thursday,93,64.636579572
ROYALE,T,Thursday,92,76
ROYALE,T,Friday,93,67.744874715
ROYALE,T,Friday,92,68.408163265
ROYALE,T,Saturday,93,133.218623482
ROYALE,T,Saturday,92,174.399193548
RTL HOUSE,B,Sunday,21,209.633906634
RTL HOUSE,B,Monday,21,153.600975610
RTL HOUSE,B,Tuesday,21,158.744769874
RTL HOUSE,B,Wednesday,21,148.696927374
RTL HOUSE,B,Thursday,21,146.380952381
RTL HOUSE,B,Friday,21,132.898089172
RTL HOUSE,B,Saturday,21,175.733898305
RUE AU BOIS,B,Sunday,36,197.084388186
RUE AU BOIS,B,Monday,36,124.323882225
RUE AU BOIS,B,Tuesday,36,147.037714286
RUE AU BOIS,B,Wednesday,36,129.821525886
RUE AU BOIS,B,Thursday,36,130.918580376
RUE AU BOIS,B,Friday,36,130.168181818
RUE AU BOIS,B,Saturday,36,206.136029412
RUE AU BOIS,T,Sunday,39,219.498188406
RUE AU BOIS,T,Monday,39,99.189222290
RUE AU BOIS,T,Tuesday,39,106.017094017
RUE AU BOIS,T,Wednesday,39,101.210705183
RUE AU BOIS,T,Thursday,39,103.810301508
RUE AU BOIS,T,Friday,39,103.149685535
RUE AU BOIS,T,Saturday,39,182.380487805
RUE DE L'OBUS,B,Sunday,89,212.766899767
RUE DE L'OBUS,B,Monday,89,140.028179741
RUE DE L'OBUS,B,Tuesday,89,157.546857143
RUE DE L'OBUS,B,Wednesday,89,151.205835962
RUE DE L'OBUS,B,Thursday,89,152.001324503
RUE DE L'OBUS,B,Friday,89,142.847854356
RUE DE L'OBUS,B,Saturday,89,217.625945946
RUE LONGUE,B,Sunday,50,229.585253456
RUE LONGUE,B,Monday,50,141.492753623
RUE LONGUE,B,Tuesday,50,144.401330377
RUE LONGUE,B,Wednesday,50,145.118918919
RUE LONGUE,B,Thursday,50,133.774907749
RUE LONGUE,B,Friday,50,149.422535211
RUE LONGUE,B,Saturday,50,229.840425532
RUE TRAVERSIERE,B,Sunday,61,263.953333333
RUE TRAVERSIERE,B,Monday,61,130.131233596
RUE TRAVERSIERE,B,Tuesday,61,156.525
RUE TRAVERSIERE,B,Wednesday,61,116.534090909
RUE TRAVERSIERE,B,Thursday,61,128.164634146
RUE TRAVERSIERE,B,Friday,61,116.314465409
RUE TRAVERSIERE,B,Saturday,61,200.542307692
RUISBROEK CENTRUM,B,Sunday,50,252.459317585
RUISBROEK CENTRUM,B,Monday,50,133.883984868
RUISBROEK CENTRUM,B,Tuesday,50,162.125786164
RUISBROEK CENTRUM,B,Wednesday,50,145.871317829
RUISBROEK CENTRUM,B,Thursday,50,129.621134021
RUISBROEK CENTRUM,B,Friday,50,116.486772487
RUISBROEK CENTRUM,B,Saturday,50,215.420560748
RUISSEAU,T,Sunday,39,231.931464174
RUISSEAU,T,Monday,39,101.767597765
RUISSEAU,T,Tuesday,39,102.371991247
RUISSEAU,T,Wednesday,39,108.895988113
RUISSEAU,T,Thursday,39,98.787356322
RUISSEAU,T,Friday,39,101.539370079
RUISSEAU,T,Saturday,39,173.240409207
SABCA,B,Sunday,21,219.804255319
SABCA,B,Monday,21,139.517647059
SABCA,B,Tuesday,21,136.910714286
SABCA,B,Wednesday,21,145.666666667
SABCA,B,Thursday,21,136.181818182
SABCA,B,Friday,21,125.769230769
SABCA,B,Saturday,21,193.777439024
SACRE-COEUR,B,Sunday,41,268.845679012
SACRE-COEUR,B,Monday,41,120.302904564
SACRE-COEUR,B,Tuesday,41,121.536203523
SACRE-COEUR,B,Wednesday,41,133.290960452
SACRE-COEUR,B,Thursday,41,119.031141869
SACRE-COEUR,B,Friday,41,121.144144144
SACRE-COEUR,B,Saturday,41,218.207746479
SAINCTELETTE,T,Sunday,51,231.849358974
SAINCTELETTE,T,Monday,51,113.927851459
SAINCTELETTE,T,Tuesday,51,118.562706271
SAINCTELETTE,T,Wednesday,51,121.748489426
SAINCTELETTE,T,Thursday,51,122.050579557
SAINCTELETTE,T,Friday,51,112.5
SAINCTELETTE,T,Saturday,51,201.496871089
SAINT-ANTOINE,B,Sunday,42,121.235807860
SAINT-ANTOINE,B,Monday,42,126.855397149
SAINT-ANTOINE,B,Tuesday,42,129.362612613
SAINT-ANTOINE,B,Wednesday,42,122.945945946
SAINT-ANTOINE,B,Thursday,42,118.4
SAINT-ANTOINE,B,Friday,42,117.825327511
SAINT-ANTOINE,B,Saturday,42,106.736677116
SAINT-DENIS,B,Sunday,74,216.765463918
SAINT-DENIS,B,Sunday,54,268.086956522
SAINT-DENIS,B,Sunday,50,257.491606715
SAINT-DENIS,B,Monday,74,153.855507868
SAINT-DENIS,B,Monday,54,99.048752834
SAINT-DENIS,B,Monday,50,151.517038778
SAINT-DENIS,B,Tuesday,74,149.836767036
SAINT-DENIS,B,Tuesday,54,128.709890110
SAINT-DENIS,B,Tuesday,50,160.479048698
SAINT-DENIS,B,Wednesday,74,144.894618834
SAINT-DENIS,B,Wednesday,54,106.468277946
SAINT-DENIS,B,Wednesday,50,147.175
SAINT-DENIS,B,Thursday,74,141.072022161
SAINT-DENIS,B,Thursday,54,108.163793103
SAINT-DENIS,B,Thursday,50,132.567505721
SAINT-DENIS,B,Friday,74,135.118784530
SAINT-DENIS,B,Friday,54,106.031779661
SAINT-DENIS,B,Friday,50,151.565116279
SAINT-DENIS,B,Saturday,74,196.274881517
SAINT-DENIS,B,Saturday,54,200.666666667
SAINT-DENIS,B,Saturday,50,263.147239264
SAINT-DENIS,T,Sunday,97,223.069529652
SAINT-DENIS,T,Sunday,82,180.945773525
SAINT-DENIS,T,Monday,97,127.688271605
SAINT-DENIS,T,Monday,82,89.936936937
SAINT-DENIS,T,Tuesday,97,105.635886674
SAINT-DENIS,T,Tuesday,82,109.09
SAINT-DENIS,T,Wednesday,97,85.475574713
SAINT-DENIS,T,Wednesday,82,93.010695187
SAINT-DENIS,T,Thursday,97,89.449244060
SAINT-DENIS,T,Thursday,82,96.670344828
SAINT-DENIS,T,Friday,97,78.110629067
SAINT-DENIS,T,Friday,82,95.446778711
SAINT-DENIS,T,Saturday,97,196.789312977
SAINT-DENIS,T,Saturday,82,153.544902913
SAINT-GERY,B,Sunday,33,132.046979866
SAINT-GERY,B,Monday,33,94.885416667
SAINT-GERY,B,Tuesday,33,95.032085561
SAINT-GERY,B,Wednesday,33,75.280423280
SAINT-GERY,B,Thursday,33,98.614678899
SAINT-GERY,B,Friday,33,159.038834951
SAINT-GERY,B,Saturday,33,117.841059603
SAINT-GUIDON,B,Sunday,49,206.580645161
SAINT-GUIDON,B,Sunday,46,206.223943662
SAINT-GUIDON,B,Monday,49,93.394467829
SAINT-GUIDON,B,Monday,46,74.703321879
SAINT-GUIDON,B,Tuesday,49,108.894835681
SAINT-GUIDON,B,Tuesday,46,83.408765653
SAINT-GUIDON,B,Wednesday,49,90.822907489
SAINT-GUIDON,B,Wednesday,46,70.837837838
SAINT-GUIDON,B,Thursday,49,98.292191436
SAINT-GUIDON,B,Thursday,46,67.833141542
SAINT-GUIDON,B,Friday,49,90.769689737
SAINT-GUIDON,B,Friday,46,76.300733496
SAINT-GUIDON,B,Saturday,49,203.113888889
SAINT-GUIDON,B,Saturday,46,202.667692308
SAINT-GUIDON,M,Sunday,5,158.169036335
SAINT-GUIDON,M,Monday,5,77.199134199
SAINT-GUIDON,M,Tuesday,5,84.169002473
SAINT-GUIDON,M,Wednesday,5,77.810841984
SAINT-GUIDON,M,Thursday,5,79.495356037
SAINT-GUIDON,M,Friday,5,75.677725118
SAINT-GUIDON,T,Sunday,81,185.409638554
SAINT-GUIDON,T,Monday,81,88.172518160
SAINT-GUIDON,T,Tuesday,81,92.148148148
SAINT-GUIDON,T,Wednesday,81,88.851612903
SAINT-GUIDON,T,Thursday,81,81.744466801
SAINT-GUIDON,T,Friday,81,83.835189310
SAINT-GUIDON,T,Saturday,81,147.492957746
SAINT-JOSSE,B,Sunday,63,215.705714286
SAINT-JOSSE,B,Sunday,29,222.691867125
SAINT-JOSSE,B,Monday,63,110.198036007
SAINT-JOSSE,B,Monday,29,106.722025316
SAINT-JOSSE,B,Tuesday,63,109.526677232
SAINT-JOSSE,B,Tuesday,29,111.168483647
SAINT-JOSSE,B,Wednesday,63,105.775265018
SAINT-JOSSE,B,Wednesday,29,104.254397835
SAINT-JOSSE,B,Thursday,63,113.012702079
SAINT-JOSSE,B,Thursday,29,99.070484581
SAINT-JOSSE,B,Friday,63,100.764632628
SAINT-JOSSE,B,Friday,29,97.547846890
SAINT-JOSSE,B,Saturday,63,175.981298130
SAINT-JOSSE,B,Saturday,29,192.4575
SAINT-LAMBERT,T,Sunday,19,215.339721254
SAINT-LAMBERT,T,Sunday,7,117.020408163
SAINT-LAMBERT,T,Monday,19,67.815148305
SAINT-LAMBERT,T,Monday,7,76.580009170
SAINT-LAMBERT,T,Tuesday,19,74.641849148
SAINT-LAMBERT,T,Tuesday,7,79.281066426
SAINT-LAMBERT,T,Wednesday,19,75.508327299
SAINT-LAMBERT,T,Wednesday,7,65.404145078
SAINT-LAMBERT,T,Thursday,19,72.482720178
SAINT-LAMBERT,T,Thursday,7,72.224018476
SAINT-LAMBERT,T,Friday,19,60.079957356
SAINT-LAMBERT,T,Friday,7,58.555683123
SAINT-LAMBERT,T,Saturday,19,181.490470140
SAINT-LAMBERT,T,Saturday,7,88.113100848
SAINT-LOUIS,B,Sunday,61,256.666666667
SAINT-LOUIS,B,Monday,61,131.638253638
SAINT-LOUIS,B,Tuesday,61,136.145199063
SAINT-LOUIS,B,Wednesday,61,124.420875421
SAINT-LOUIS,B,Thursday,61,117.229591837
SAINT-LOUIS,B,Friday,61,117.240641711
SAINT-LOUIS,B,Saturday,61,184.887788779
SAINT-VINCENT,B,Sunday,64,178.141891892
SAINT-VINCENT,B,Sunday,59,267.374193548
SAINT-VINCENT,B,Sunday,45,166.367266592
SAINT-VINCENT,B,Monday,69,270.132867133
SAINT-VINCENT,B,Monday,64,102.054263566
SAINT-VINCENT,B,Monday,59,111.714640199
SAINT-VINCENT,B,Monday,45,99.198915009
SAINT-VINCENT,B,Tuesday,69,271.380952381
SAINT-VINCENT,B,Tuesday,64,99.096412556
SAINT-VINCENT,B,Tuesday,59,116.799019608
SAINT-VINCENT,B,Tuesday,45,99.456742243
SAINT-VINCENT,B,Wednesday,69,287.245283019
SAINT-VINCENT,B,Wednesday,64,99.112121212
SAINT-VINCENT,B,Wednesday,59,103.146341463
SAINT-VINCENT,B,Wednesday,45,89.537062301
SAINT-VINCENT,B,Thursday,69,336.419354839
SAINT-VINCENT,B,Thursday,64,103.018181818
SAINT-VINCENT,B,Thursday,59,107.107317073
SAINT-VINCENT,B,Thursday,45,99.470061941
SAINT-VINCENT,B,Friday,69,277.461538462
SAINT-VINCENT,B,Friday,64,113.562841530
SAINT-VINCENT,B,Friday,59,110.861111111
SAINT-VINCENT,B,Friday,45,90.649758454
SAINT-VINCENT,B,Saturday,64,189.096969697
SAINT-VINCENT,B,Saturday,59,204.228155340
SAINT-VINCENT,B,Saturday,45,150.225099602
SAINTE-ALIX,B,Sunday,36,149.153191489
SAINTE-ALIX,B,Monday,36,106.185053381
SAINTE-ALIX,B,Tuesday,36,131.727171492
SAINTE-ALIX,B,Wednesday,36,136.191666667
SAINTE-ALIX,B,Thursday,36,133.897111913
SAINTE-ALIX,B,Friday,36,134.661363636
SAINTE-ALIX,B,Saturday,36,193.830155979
SAINTE-ALLIANCE,B,Sunday,43,257.717488789
SAINTE-ALLIANCE,B,Monday,43,178.469450102
SAINTE-ALLIANCE,B,Tuesday,43,198.055822907
SAINTE-ALLIANCE,B,Wednesday,43,174.590909091
SAINTE-ALLIANCE,B,Thursday,43,167.385809313
SAINTE-ALLIANCE,B,Friday,43,164.979118329
SAINTE-ALLIANCE,B,Saturday,43,187.930313589
SAINTE-ANNE,B,Sunday,34,116.474874372
SAINTE-ANNE,B,Monday,34,122.649501661
SAINTE-ANNE,B,Tuesday,34,121.994323557
SAINTE-ANNE,B,Wednesday,34,94.512880562
SAINTE-ANNE,B,Thursday,34,97.798927614
SAINTE-ANNE,B,Friday,34,92.455985915
SAINTE-ANNE,B,Saturday,34,150.114599686
SAINTE-CATHERINE,M,Sunday,5,163.699757869
SAINTE-CATHERINE,M,Sunday,1,145.297101449
SAINTE-CATHERINE,M,Monday,5,82.684752747
SAINTE-CATHERINE,M,Monday,1,75.769975787
SAINTE-CATHERINE,M,Tuesday,5,84.573883162
SAINTE-CATHERINE,M,Tuesday,1,80.554970760
SAINTE-CATHERINE,M,Wednesday,5,82.305004721
SAINTE-CATHERINE,M,Wednesday,1,77.510288066
SAINTE-CATHERINE,M,Thursday,5,80.450842697
SAINTE-CATHERINE,M,Thursday,1,75.037267081
SAINTE-CATHERINE,M,Friday,5,77.024226110
SAINTE-CATHERINE,M,Friday,1,80.307692308
SAINTE-FAMILLE,B,Sunday,27,195.017341040
SAINTE-FAMILLE,B,Monday,27,154.549462366
SAINTE-FAMILLE,B,Tuesday,27,164.953204476
SAINTE-FAMILLE,B,Wednesday,27,157.600596125
SAINTE-FAMILLE,B,Thursday,27,146.993617021
SAINTE-FAMILLE,B,Friday,27,148.564732143
SAINTE-FAMILLE,B,Saturday,27,221.707826087
SAINTE-MARIE,T,Sunday,93,174.829861111
SAINTE-MARIE,T,Sunday,92,220.213114754
SAINTE-MARIE,T,Monday,93,83.340425532
SAINTE-MARIE,T,Monday,92,112.5
SAINTE-MARIE,T,Tuesday,93,75.012747875
SAINTE-MARIE,T,Tuesday,92,101.929133858
SAINTE-MARIE,T,Wednesday,93,60.986460348
SAINTE-MARIE,T,Wednesday,92,71.735294118
SAINTE-MARIE,T,Thursday,93,64.5
SAINTE-MARIE,T,Thursday,92,99.690265487
SAINTE-MARIE,T,Friday,93,58.671755725
SAINTE-MARIE,T,Friday,92,94.894736842
SAINTE-MARIE,T,Saturday,93,153.964497041
SAINTE-MARIE,T,Saturday,92,211.181818182
SAVONNERIE,B,Sunday,86,207.030023095
SAVONNERIE,B,Monday,86,151.980525803
SAVONNERIE,B,Tuesday,86,153.329736211
SAVONNERIE,B,Wednesday,86,161.036764706
SAVONNERIE,B,Thursday,86,175.910404624
SAVONNERIE,B,Friday,86,143.763754045
SAVONNERIE,B,Saturday,86,180.984934087
SCHAERBEEK GARE,B,Sunday,59,273.902578797
SCHAERBEEK GARE,B,Monday,69,246.368421053
SCHAERBEEK GARE,B,Monday,59,115.336724313
SCHAERBEEK GARE,B,Tuesday,69,303.935064935
